no,Address,zipcode,city,latitude,longitude,price,bathrooms,bedrooms,homeType
281,98 Tower Dr,M1R3P2,Toronto,43.74976,-79.39,828000,2,3,SINGLE_FAMILY
282,100 Upper Madison Ave #805,M2N6M4,Toronto,43.764236,-79.41274,828000,2,2,CONDO
283,5168 Yonge St #2601,M2N0G1,Toronto,43.769886,-79.413536,828800,1,1,CONDO
284,2460 Eglinton Ave E PENTHOUSE 12,M1K5J7,Toronto,43.73414,-79.26264,829000,2,2,CONDO
285,300 Broadway Ave,M4P1W3,Toronto,43.71251,-79.38542,829900,2,3,SINGLE_FAMILY
286,1131 Sandhurst Cir #141,M1V1V5,Toronto,43.811153,-79.267586,838000,2,3,TOWNHOUSE
287,75 Portland St #327,M5V2M9,Toronto,43.6439,-79.39948,848000,1,1,CONDO
288,832 Bay St #602,M5S1Z6,Toronto,43.66225,-79.38654,848000,2,2,CONDO
289,85 Lakeland Dr,M9V1M8,Toronto,43.73674,-79.57357,849000,3,4,SINGLE_FAMILY
290,16 Guildpark Ptwy,M1J3P1,Toronto,43.749535,-79.2746,849000,3,3,CONDO
291,157 Hannaford St,M4E3G9,Toronto,43.68566,-79.29297,849000,1,2,SINGLE_FAMILY
292,16 Guildpark Ptwy #16,M1J3P1,Toronto,43.749535,-79.2746,849000,3,3,CONDO
293,25 Acorn Ave,M9B3P7,Toronto,43.63916,-79.5458,849000,1,2,SINGLE_FAMILY
294,23 Lorraine Dr #RG17,M2N6Z6,Toronto,,,849000,2,2,CONDO
295,52 Coulter Ave,M9N1P6,Toronto,,,849000,2,3,SINGLE_FAMILY
296,16 Bailey Cres,M1G2P3,Toronto,,,849000,2,3,SINGLE_FAMILY
297,5 Soudan Ave #1009,M4S0B1,Toronto,43.7423,-79.39735,849800,2,2,CONDO
298,40 Keelegate Dr,M3K1X8,Toronto,43.73377,-79.481834,849900,2,3,SINGLE_FAMILY
299,64 Fordover Dr,M1E1V2,Toronto,43.7565,-79.17555,849900,2,3,SINGLE_FAMILY
300,31 Rosedale Rd #106,M4W2P5,Toronto,43.67634,-79.38384,849900,2,3,CONDO
301,15 Cultra Sq,M1E2C8,Toronto,,,849900,2,3,SINGLE_FAMILY
302,48 Habitant Dr,M9M2P1,Toronto,43.74162,-79.53747,849900,2,3,SINGLE_FAMILY
303,580 Lansdowne Ave,M6H3Y6,Toronto,43.66446,-79.443794,849999,2,3,SINGLE_FAMILY
304,111 Saint Clair Ave W UNIT 508,M4V1N5,Toronto,43.68665,-79.39951,850000,2,1,CONDO
305,90 Dunthorne Ct,M1B2S9,Toronto,43.84623,-79.231,859000,2,3,TOWNHOUSE
306,10 Wellesley Pl #104,M4Y1B1,Toronto,43.667686,-79.37736,869000,2,1,CONDO
307,11 Pont Ln,M9N0A7,Toronto,43.7754,-79.5377,869999,2,3,TOWNHOUSE
308,812 Burnhamthorpe Rd #1909,M9C4W1,Toronto,43.6457,-79.58135,874700,2,3,CONDO
309,219 Fort York Blvd #208,M5V1B1,Toronto,43.63716,-79.4558,874888,2,1,CONDO
310,380 Macpherson Ave #213,M4V3E3,Toronto,43.67654,-79.4561,874900,2,2,CONDO
311,2240 Lake Shore Blvd W #1107,M8V0B1,Toronto,43.621227,-79.48332,874900,2,2,CONDO
312,26 Livingston Rd UNIT 142,M1E4S4,Toronto,43.74248,-79.19796,875000,3,4,TOWNHOUSE
313,144 Rory Rd,M6L3G4,Toronto,43.7271,-79.48532,885000,3,3,TOWNHOUSE
314,8 Eglinton Ave E #1505,M4P0C1,Toronto,43.7785,-79.39774,888000,2,2,CONDO
315,5 Northtown Way UNIT 1102,M2N7A1,Toronto,43.775124,-79.41383,889000,2,2,CONDO
316,219 Donlands Ave,M4J3P9,Toronto,,,895000,2,2,SINGLE_FAMILY
317,650 Sheppard Ave E PENTHOUSE 8,M2K3E4,Toronto,43.768585,-79.38143,898000,2,2,CONDO
318,23 Valhalla Inn Rd #47,M9B0B3,Toronto,43.64644,-79.558815,898000,3,3,TOWNHOUSE
319,25 Moorefield Dr,M1C5B5,Toronto,43.78827,-79.1352,898800,4,3,SINGLE_FAMILY
320,763 Bay St #603,M5G2R3,Toronto,43.65995,-79.38495,898900,2,1,CONDO
321,68 Harvie Ave,M6E4K3,Toronto,43.678413,-79.45935,899000,2,3,SINGLE_FAMILY
322,58 Fuller Ave,M6R2C3,Toronto,43.64193,-79.448,899000,2,3,SINGLE_FAMILY
323,102 Springdale Blvd,M4J1W9,Toronto,43.68695,-79.32819,899000,2,2,SINGLE_FAMILY
324,32 Anticosti Dr,M1J1V5,Toronto,43.75248,-79.259,899000,2,3,SINGLE_FAMILY
325,379 Scarborough Rd,M4E3N1,Toronto,43.68343,-79.287994,899000,2,3,SINGLE_FAMILY
326,435 Richmond St W #207,M5V0N3,Toronto,43.64768,-79.39692,899000,2,2,CONDO
327,844 Danforth Rd,M1K1H5,Toronto,43.726513,-79.25346,899000,3,3,SINGLE_FAMILY
328,16 Church St,M9N1M3,Toronto,43.73594,-79.52486,899000,2,4,SINGLE_FAMILY
329,30 Grand Trunk Cres #3306,M5J3A4,Toronto,43.64282,-79.38281,899000,2,2,CONDO
330,16 Nightingale Pl,M1G2E8,Toronto,43.76464,-79.214,899000,4,5,SINGLE_FAMILY
331,65 Huntingdale Blvd #1405,M1W2P1,Toronto,,,899000,2,2,CONDO
332,92 26th St,M8V3S1,Toronto,43.632,-79.52637,899000,1,2,SINGLE_FAMILY
333,2 Thomas Mulholland Dr,M3K0B5,Toronto,43.736862,-79.47636,899000,3,3,TOWNHOUSE
334,47 Wintergreen Rd,M3M2H9,Toronto,43.725964,-79.48916,899000,2,4,SINGLE_FAMILY
335,21 5th St,M8V2Z1,Toronto,43.59717,-79.515,899900,2,3,SINGLE_FAMILY
336,20 Winston Ave,M1N1W3,Toronto,43.6843,-79.2848,899900,2,2,SINGLE_FAMILY
337,26 Arlene Cres,M1P3L9,Toronto,43.7634,-79.26538,899900,2,5,SINGLE_FAMILY
338,36 Pritchard Ave,M6N1T3,Toronto,43.67715,-79.48868,899900,2,4,SINGLE_FAMILY
339,103 Lynvalley Cres,M1R2V1,Toronto,43.752544,-79.3932,899900,2,3,SINGLE_FAMILY
340,80 John St #2201,M5V3X4,Toronto,43.64684,-79.3927,899999,2,2,CONDO
341,56 Hickson St,M6K1T3,Toronto,,,899999,1,2,TOWNHOUSE
342,361 Front St W #2708,M5V3R5,Toronto,43.64397,-79.39164,899999,2,2,CONDO
343,24 Glenda Rd,M1M2H4,Toronto,43.7414,-79.22192,900000,3,4,SINGLE_FAMILY
344,15 Windermere Ave #1610,M6S5A2,Toronto,43.636944,-79.46893,900000,2,3,CONDO
345,50 Fanfare Ave,M1C2N2,Toronto,43.79118,-79.1386,918000,2,3,SINGLE_FAMILY
346,17 Caddy Dr,M1G2E9,Toronto,43.763973,-79.21324,924900,2,3,SINGLE_FAMILY
347,21 Willowhurst Cres,M1R3R7,Toronto,43.75516,-79.29537,928000,2,3,SINGLE_FAMILY
348,15 Grenville St #4810,M4Y0B9,Toronto,,,928000,1,1,CONDO
349,1030 King St W #441,M6K0B4,Toronto,43.64159,-79.415764,929000,2,2,CONDO
350,7 King St E #2206,M5C3C5,Toronto,43.649178,-79.3771,935000,2,2,CONDO
351,18 Sommerset Way #702,M2N6X5,Toronto,43.77653,-79.412445,935000,2,2,CONDO
352,54 Venetian Cres,M3N2L8,Toronto,43.754654,-79.51544,935000,2,3,SINGLE_FAMILY
353,15 Grenville St #4901,M4Y0B9,Toronto,43.66178,-79.38422,939000,1,1,CONDO
354,7 Grenville St #1003,M4Y0E9,Toronto,43.661762,-79.38363,939900,2,2,CONDO
355,980 Broadview Ave #205,M4K3Y1,Toronto,43.68231,-79.35795,940000,2,3,CONDO
356,45 Southlawn Dr,M1S1H9,Toronto,43.79661,-79.28926,948800,2,4,SINGLE_FAMILY
357,359 Harvie Ave,M6E4L6,Toronto,,,949000,2,1,SINGLE_FAMILY
358,2330 Bridletowne Cir #503,M1W3P6,Toronto,43.799667,-79.31624,949000,3,3,CONDO
359,50 Aileen Ave N,M6M1E6,Toronto,43.68549,-79.46486,949000,2,3,SINGLE_FAMILY
360,110 Jim Baird Mews,M3L0C4,Toronto,43.72774,-79.52298,949000,3,3,TOWNHOUSE
361,87 Allenby Ave,M9W1S7,Toronto,43.712788,-79.546394,949888,2,4,SINGLE_FAMILY
362,136 Times Rd,M6B3M2,Toronto,43.7161,-79.446526,949900,2,2,SINGLE_FAMILY
363,16 Brightview Cres,M1E3Y7,Toronto,,,949900,2,3,SINGLE_FAMILY
364,4 Beaumonde Heights Dr,M9V1V8,Toronto,43.7425,-79.5741,949900,2,3,SINGLE_FAMILY
365,55 Centre Ave #1103,M5G2H5,Toronto,,,949900,2,2,CONDO
366,30 Huddleston Ct,M1L4L2,Toronto,43.7711,-79.27226,949900,2,3,SINGLE_FAMILY
367,552 Sandhurst Cir,M1S4J6,Toronto,43.85866,-79.26312,950000,2,3,TOWNHOUSE
368,75 Upper Canada Dr #4,M2P2A2,Toronto,,,950000,2,2,TOWNHOUSE
369,991 Kipling Ave,M9B3L3,Toronto,43.64353,-79.53585,955000,1,2,SINGLE_FAMILY
370,50 Charles St E #1805,M4Y0C3,Toronto,,,959000,1,2,CONDO
371,675 Brimley Rd,M1J1C1,Toronto,43.74569,-79.25178,959800,2,2,SINGLE_FAMILY
372,12 Mansfield Ave,M6J2B1,Toronto,43.653854,-79.41238,969000,2,3,TOWNHOUSE
373,67 Elana Dr,M3N2C1,Toronto,43.756294,-79.51994,979000,2,3,SINGLE_FAMILY
374,824 Gerrard St E,M4M1Y7,Toronto,43.667645,-79.3439,980000,3,5,SINGLE_FAMILY
375,55 Grassington Cres,M1G1X4,Toronto,43.7688,-79.22361,988000,2,3,SINGLE_FAMILY
376,53 Valley Stream Dr,M1V2A4,Toronto,43.8258,-79.26434,988000,3,3,TOWNHOUSE
377,19 Embro Dr,M3H2M7,Toronto,43.74892,-79.45821,995000,2,2,SINGLE_FAMILY
378,386 Renforth Dr,M9C2M2,Toronto,,,997000,3,4,SINGLE_FAMILY
379,770 Bay St #1001,M5G0A6,Toronto,43.66137,-79.38587,998000,2,2,CONDO
380,163 Chipwood Cres,M2J3X6,Toronto,43.79192,-79.3472,998000,4,4,SINGLE_FAMILY
381,249 Bicknell Ave,M6M4H2,Toronto,43.68922,-79.4767,998000,2,2,SINGLE_FAMILY
382,14 Hiltz Ave,M4L2N5,Toronto,43.66459,-79.326675,998800,1,3,SINGLE_FAMILY
383,33 Northleigh Dr,M1H2S3,Toronto,43.768963,-79.24974,998800,3,3,SINGLE_FAMILY
384,26 Schmirler Ter,M1E5K6,Toronto,43.791332,-79.196335,998800,3,4,SINGLE_FAMILY
385,22 Western Battery Rd #119,M6K3N9,Toronto,,,998888,2,2,TOWNHOUSE
386,115 Neames Cres,M3L1K8,Toronto,43.72842,-79.51234,998900,3,3,SINGLE_FAMILY
387,138 Hatherley Rd,M6E1W5,Toronto,,,999000,2,3,SINGLE_FAMILY
388,12 Massingham Rd,M9B5T6,Toronto,43.667282,-79.56149,999000,2,3,SINGLE_FAMILY
389,98 Saint Hubert Ave,M4J3Z5,Toronto,,,999000,1,2,SINGLE_FAMILY
390,1392 Islington Ave,M9A3K7,Toronto,43.655254,-79.52845,999000,1,3,SINGLE_FAMILY
391,30 Billington Cres,M3A2G6,Toronto,43.76689,-79.3355,999000,2,4,SINGLE_FAMILY
392,27 Oakridge Dr,M1M2A5,Toronto,43.727238,-79.24191,999000,2,4,SINGLE_FAMILY
393,90 Merryfield Dr,M1P1K2,Toronto,43.75384,-79.27828,999000,2,3,SINGLE_FAMILY
394,14 Dewhurst Blvd #302,M4J3H9,Toronto,43.6856,-79.33998,999000,2,1,CONDO
395,30 Endean Ave,M4M1W6,Toronto,43.66998,-79.3339,999000,3,5,SINGLE_FAMILY
396,34 Mozart Ave,M1K2V9,Toronto,43.7377,-79.283,999000,2,3,SINGLE_FAMILY
397,275 Queensdale Ave,M4C2B3,Toronto,43.68937,-79.328,999000,2,2,SINGLE_FAMILY
398,29 Bexley Cres,M6N2P6,Toronto,43.68,-79.49925,999000,2,3,SINGLE_FAMILY
399,58 Amroth Ave,M4C4H2,Toronto,43.68517,-79.31152,999000,2,2,SINGLE_FAMILY
400,68 Lesmount Ave,M4J3V6,Toronto,43.69255,-79.341385,999000,2,3,SINGLE_FAMILY
401,29 Mulock Ave,M6N3C3,Toronto,43.6693,-79.4646,999000,2,5,SINGLE_FAMILY
402,2 Lynch Rd,M2J2V5,Toronto,43.786217,-79.3613,999000,2,3,SINGLE_FAMILY
403,447 Mortimer Ave,M4J2G3,Toronto,43.68896,-79.33322,999000,1,3,SINGLE_FAMILY
404,119 Crocus Dr,M1R4T4,Toronto,43.766895,-79.37144,999000,2,3,SINGLE_FAMILY
405,150 Heward Ave,M4M2T7,Toronto,43.65952,-79.33849,999000,1,2,SINGLE_FAMILY
406,21 Haverson Blvd,M6M3J5,Toronto,43.68732,-79.464935,999000,2,2,SINGLE_FAMILY
407,5 Marine Parade Dr #414,M8V4B4,Toronto,43.629753,-79.47548,999000,2,2,CONDO
408,8 Norbrook Cres,M9V4P8,Toronto,43.732132,-79.6426,999000,4,3,SINGLE_FAMILY
409,30 Roehampton Ave #709,M4P0B9,Toronto,43.7848,-79.39752,999000,2,2,CONDO
410,176 Clifton Ave,M3H4L7,Toronto,,,999000,6,4,SINGLE_FAMILY
411,23 Sheppard Ave E UNIT 1410,M2N0C8,Toronto,43.7696,-79.494,999000,2,2,CONDO
412,29 Corbett Ave,M6N1V3,Toronto,43.67119,-79.48852,999888,2,3,SINGLE_FAMILY
413,957 Danforth Rd,M1K1J2,Toronto,43.73312,-79.25786,999900,2,3,SINGLE_FAMILY
414,111 Caroline Ave,M4M2X6,Toronto,43.661777,-79.33495,999900,1,3,SINGLE_FAMILY
415,62 Hadrian Dr,M9W1V4,Toronto,43.716152,-79.54847,999900,2,3,SINGLE_FAMILY
416,196 Fern Ave,M6R1K4,Toronto,43.644596,-79.44939,999900,2,4,SINGLE_FAMILY
417,75 Rameau Dr #3,M2H1T6,Toronto,43.792233,-79.36156,999988,3,3,CONDO
418,701 Royal York Rd,M8Y2T3,Toronto,43.632755,-79.5495,999990,4,4,SINGLE_FAMILY
419,29 Nelson St,M1J3K8,Toronto,43.746124,-79.23192,999999,4,3,SINGLE_FAMILY
420,286 Hillmount Ave,M6B1Y4,Toronto,43.7813,-79.44441,999999,3,5,SINGLE_FAMILY
421,1896 Gerrard St E,M4L2C1,Toronto,,,999999,3,3,SINGLE_FAMILY
422,11 Brantwood Dr N,M1H2G5,Toronto,43.762447,-79.24669,999999,2,3,SINGLE_FAMILY
423,2 Thurrock Rd,M3L1P6,Toronto,,,999999,3,3,SINGLE_FAMILY
424,33 Tweedrock Cres,M1E4L4,Toronto,43.793755,-79.2562,999999,3,3,SINGLE_FAMILY
425,18 William Carson Cres #209,M2P2G6,Toronto,43.749397,-79.47166,1038000,2,2,CONDO
426,158 William Duncan Rd,M3K0C1,Toronto,,,1038000,3,3,TOWNHOUSE
427,117 Warden Ave,M1N2Z5,Toronto,43.68595,-79.26994,1049000,2,2,SINGLE_FAMILY
428,55 Myrtle Ave,M4M2A4,Toronto,43.671852,-79.33419,1049000,1,2,SINGLE_FAMILY
429,72 13th St,M8V3H6,Toronto,43.59727,-79.51128,1049000,2,3,SINGLE_FAMILY
430,20 Bigham Cres,M9C5C6,Toronto,,,1050000,2,3,SINGLE_FAMILY
431,82 Ainsdale Rd,M1R3Z2,Toronto,,,1050000,2,3,SINGLE_FAMILY
432,38 Poucher St,M4J2Y9,Toronto,43.67834,-79.3472,1070000,2,2,SINGLE_FAMILY
433,32 Etienne St,M1L0A4,Toronto,43.7673,-79.274185,1075000,3,3,TOWNHOUSE
434,576 Front St W #1508E,M5V0P8,Toronto,43.641136,-79.474,1079000,2,2,CONDO
435,38 Samson Cres,M1G1N4,Toronto,43.76112,-79.2615,1079000,2,3,SINGLE_FAMILY
436,40 Rodeo Ptwy,M1N4C9,Toronto,,,1079900,3,2,TOWNHOUSE
437,8 York St #3112,M5J2Y2,Toronto,,,1080000,2,2,CONDO
438,15 Dalbret Cres,M1T2X2,Toronto,43.791794,-79.3476,1088000,3,4,SINGLE_FAMILY
439,34 Emmeline Cres,M1S1L2,Toronto,43.794613,-79.287476,1088000,4,3,SINGLE_FAMILY
440,107 Hawkshead Cres,M1W2Z4,Toronto,43.89177,-79.31293,1088000,3,3,SINGLE_FAMILY
441,6 Coppermill Dr,M9W3Z2,Toronto,43.71997,-79.56454,1089000,4,5,SINGLE_FAMILY
442,100 Frankdale Ave,M4J4A3,Toronto,43.68929,-79.33712,1089000,2,2,SINGLE_FAMILY
443,115 Blue Jays Way #1902,M5V0N4,Toronto,43.645622,-79.39193,1099000,2,3,CONDO
444,1863 Queen St E PENTHOUSE 516,M4L3Y6,Toronto,,,1099000,2,2,CONDO
445,122 Portsdown Rd,M1P1V5,Toronto,43.757484,-79.28432,1099000,5,5,SINGLE_FAMILY
446,34 Unsworth Ave,M5M3C5,Toronto,,,1099000,1,3,SINGLE_FAMILY
447,28 Nortonville Dr,M1T2G8,Toronto,43.78133,-79.36755,1099000,4,4,SINGLE_FAMILY
448,2522 Lake Shore Blvd W,M8V1E1,Toronto,43.611427,-79.4934,1099000,3,3,SINGLE_FAMILY
449,31 Applefield Dr,M1P3Y1,Toronto,43.76323,-79.2673,1099000,2,4,SINGLE_FAMILY
450,20 Trolley Cres UNIT 209,M5A0H4,Toronto,43.656322,-79.35446,1099000,3,2,TOWNHOUSE
451,249 Highfield Rd,M4L2V4,Toronto,43.672474,-79.3255,1099000,2,3,SINGLE_FAMILY
452,7 Buckley Cres,M9R3K4,Toronto,43.6816,-79.55986,1099000,2,3,SINGLE_FAMILY
453,16 Jersey Ave,M6G3A3,Toronto,43.658794,-79.416245,1099000,3,3,SINGLE_FAMILY
454,15 Hallbank Ter,M1S2V8,Toronto,43.78818,-79.26114,1099900,6,4,SINGLE_FAMILY
455,274 Beech Ave,M4E3J2,Toronto,43.67779,-79.28999,1129000,2,3,SINGLE_FAMILY
456,115 Denison Ave #410,M5T2N1,Toronto,,,1140000,1,1,CONDO
457,302 Montrose Ave,M6G3G8,Toronto,43.65828,-79.41929,1149000,3,3,SINGLE_FAMILY
458,880 Grandview Way #1005,M2N7B2,Toronto,,,1149000,3,3,CONDO
459,135 Morse St,M4M2P9,Toronto,43.659153,-79.34385,1149000,2,3,TOWNHOUSE
460,8 Littleleaf Dr,M1B1Z1,Toronto,43.822,-79.231445,1149900,3,3,SINGLE_FAMILY
461,52 Firstbrooke Rd,M4E2L1,Toronto,43.678528,-79.3654,1149900,1,3,SINGLE_FAMILY
462,40 Amiens Rd,M1E3S8,Toronto,,,1150000,2,3,SINGLE_FAMILY
463,6 Struthers St,M8V1Y1,Toronto,43.69383,-79.495865,1150000,2,2,SINGLE_FAMILY
464,17 Fordover Dr,M1E1T7,Toronto,,,1150000,2,3,SINGLE_FAMILY
465,10 Capreol Ct #1809,M5V4B3,Toronto,43.64266,-79.3961,1156000,2,3,CONDO
466,1 Windal Ave,M9N2C2,Toronto,43.7545,-79.52685,1169000,2,3,SINGLE_FAMILY
467,3 Berner Trl,M1B1A8,Toronto,43.8514,-79.22636,1169900,2,3,SINGLE_FAMILY
468,1101 Leslie St #403,M3C4G3,Toronto,,,1175000,2,2,CONDO
469,162 Oakridge Dr,M1M2A8,Toronto,43.732437,-79.233696,1175000,2,2,SINGLE_FAMILY
470,26 Stamford Sq S,M1L1X3,Toronto,43.71137,-79.29362,1175000,2,3,SINGLE_FAMILY
471,25 Knowlton Dr,M1M2G8,Toronto,43.738888,-79.22145,1185000,2,3,SINGLE_FAMILY
472,28 Parkington Cres,M1H2T7,Toronto,,,1188000,3,4,SINGLE_FAMILY
473,566 Gladstone Ave,M6H3J2,Toronto,43.66192,-79.435135,1189000,3,3,SINGLE_FAMILY
474,282 Jeffcoat Dr,M9W3E5,Toronto,43.718952,-79.58962,1189000,2,3,SINGLE_FAMILY
475,90 Donegall Dr,M4G3G8,Toronto,43.7763,-79.37483,1190000,2,3,SINGLE_FAMILY
476,24 A Cedar Brae Blvd,M1J2K3,Toronto,43.74297,-79.23355,1190088,2,3,SINGLE_FAMILY
477,823 Dupont St,M6G1Z7,Toronto,43.672,-79.42747,1198000,3,3,SINGLE_FAMILY
478,10 Yonge St #3111,M5E1R4,Toronto,,,1198000,2,2,CONDO
479,18 Concorde Pl PENTHOUSE 3,M3C3T9,Toronto,43.731415,-79.32857,1199000,2,2,CONDO
480,8818 Sheppard Ave E,M1B6J4,Toronto,43.8554,-79.18544,1199000,4,4,TOWNHOUSE
481,1 Millview Cres,M9W3K4,Toronto,43.723248,-79.59154,1199000,2,4,SINGLE_FAMILY
482,1211 Broadview Ave,M4K2T1,Toronto,43.689976,-79.35482,1199000,3,3,SINGLE_FAMILY
483,177 Hastings Ave,M4L2L5,Toronto,43.66846,-79.3318,1199000,3,3,SINGLE_FAMILY
484,52 Whitley Ave,M3K1A2,Toronto,43.728443,-79.46274,1199000,2,3,SINGLE_FAMILY
485,113 Natal Ave,M1N3V8,Toronto,,,1199000,3,3,SINGLE_FAMILY
486,73 Heale Ave,M1N3X9,Toronto,,,1199900,5,4,SINGLE_FAMILY
487,272 Harvie Ave,M6E4K6,Toronto,43.683147,-79.45284,1199988,2,3,SINGLE_FAMILY
488,57 Saint Joseph St #419,M5S0C5,Toronto,43.665386,-79.3882,1200000,2,2,CONDO
489,116 Seaton St,M5A2T3,Toronto,,,1200000,4,4,MULTI_FAMILY
490,85 Queens Wharf Rd #TOWNHOUSE,M5V0J9,Toronto,43.638832,-79.398834,1200000,3,3,TOWNHOUSE
491,118 Hamilton St,M4M2C8,Toronto,43.66159,-79.35221,1209000,3,4,SINGLE_FAMILY
492,115 Denison Ave #315,M5T2N1,Toronto,,,1215000,2,2,CONDO
493,88 N Edgely Ave,M1K1T7,Toronto,,,1225000,2,3,SINGLE_FAMILY
494,49 Dryden Way,M9R0B2,Toronto,,,1229000,3,3,TOWNHOUSE
495,908 Logan Ave,M4K3E4,Toronto,43.678417,-79.34995,1239000,2,2,SINGLE_FAMILY
496,1236 Gerrard St E,M4L1Y6,Toronto,43.671,-79.3289,1248000,3,4,SINGLE_FAMILY
497,27 Bertmount Ave,M4M2X8,Toronto,43.66324,-79.33498,1249000,2,2,SINGLE_FAMILY
498,10 Buller Ave #TOWNHOUSE,M4L1C1,Toronto,43.66699,-79.3447,1249000,2,3,TOWNHOUSE
499,144 Rosemount Ave,M6H2M9,Toronto,43.676327,-79.44347,1249000,2,3,SINGLE_FAMILY
500,65 Maria St,M6P1W1,Toronto,43.66617,-79.475464,1249000,3,3,SINGLE_FAMILY
501,115 McMahon Dr #1511,M2K0E3,Toronto,,,1249000,2,3,CONDO
502,36 Wayland Ave,M4E3C7,Toronto,43.68284,-79.2953,1249000,2,4,SINGLE_FAMILY
503,11 Bush Dr,M1C1G7,Toronto,43.78417,-79.17187,1249900,2,3,SINGLE_FAMILY
504,42 Bigham Cres,M9C5C6,Toronto,43.662136,-79.58729,1249900,2,3,SINGLE_FAMILY
505,65 Harbour Sq #1303,M5J2L4,Toronto,43.649,-79.3786,1250000,1,1,CONDO
506,223 Park Lawn Rd,M8Y3J3,Toronto,43.63151,-79.49114,1250000,3,3,SINGLE_FAMILY
507,25 Sunfield Rd,M3M2T9,Toronto,,,1250000,2,3,SINGLE_FAMILY
508,1830 Bloor St W #712,M6P0A2,Toronto,43.654354,-79.4632,1265000,2,2,CONDO
509,7 Hanson Rd,M6E1T2,Toronto,,,1274900,2,3,SINGLE_FAMILY
510,26A Sandstone Ln,M4J4Z9,Toronto,43.676414,-79.3281,1285000,2,4,SINGLE_FAMILY
511,36 Grant St,M4M2H5,Toronto,43.6617,-79.3491,1288000,2,4,SINGLE_FAMILY
512,170 Hillside Ave,M8V1T4,Toronto,43.69535,-79.49915,1288000,2,3,SINGLE_FAMILY
513,902 Woodbine Ave,M4C4B5,Toronto,43.684155,-79.3124,1288888,3,3,SINGLE_FAMILY
514,166 Eileen Ave,M6N1W1,Toronto,43.667282,-79.5319,1289000,2,3,SINGLE_FAMILY
515,127 Regent Rd,M3K1H5,Toronto,43.73122,-79.46729,1289900,3,3,SINGLE_FAMILY
516,159 Emerson Ave,M6H3T4,Toronto,43.66478,-79.44267,1295000,2,3,TOWNHOUSE
517,7 Brimley Rd S,M1M3W3,Toronto,43.76276,-79.231865,1298000,2,3,SINGLE_FAMILY
518,106 Tecumseth St,M6J2H1,Toronto,43.644257,-79.4589,1298000,2,3,TOWNHOUSE
519,56 Brampton Rd,M9R3J7,Toronto,43.684193,-79.5614,1298888,2,2,SINGLE_FAMILY
520,132 Janray Dr,M1G1Y9,Toronto,43.76874,-79.21992,1299000,3,3,SINGLE_FAMILY
521,56 Cedarvale Ave,M4C4J4,Toronto,43.685246,-79.3157,1299000,4,3,SINGLE_FAMILY
522,21 Eastwood Ave,M1N3G9,Toronto,43.691128,-79.26728,1299000,3,3,SINGLE_FAMILY
523,24 Coe Hill Dr,M6S3C8,Toronto,43.638416,-79.4695,1299000,2,3,SINGLE_FAMILY
524,2150 Bayview Ave,M4N0A4,Toronto,43.72322,-79.37969,1299000,3,3,TOWNHOUSE
525,8 Harris Ave,M4C1P4,Toronto,43.68797,-79.3724,1299000,3,3,SINGLE_FAMILY
526,8 Packard Blvd W,M1P4K1,Toronto,43.76597,-79.25159,1299000,3,4,SINGLE_FAMILY
527,35 Mervyn Ave,M9B1N2,Toronto,43.64283,-79.53989,1299900,2,4,SINGLE_FAMILY
528,14 Ptarmigan Cres,M3A1W3,Toronto,43.75698,-79.32218,1299900,2,3,SINGLE_FAMILY
529,47 Tommy Douglas Gdns,M6B4N3,Toronto,43.721,-79.44828,1299900,3,3,TOWNHOUSE
530,845 Dovercourt Rd,M6H2X4,Toronto,,,1299999,3,5,MULTI_FAMILY
531,22 Schubert Dr,M1E1Y7,Toronto,43.751984,-79.187195,1299999,2,4,SINGLE_FAMILY
532,119 Curzon St,M4M3B3,Toronto,,,1300000,2,3,SINGLE_FAMILY
533,774 Manning Ave,M6G2W6,Toronto,,,1300000,0,0,LOT
534,36 Woodrow Ave,M4C5S2,Toronto,43.682426,-79.32169,1300000,4,3,SINGLE_FAMILY
535,313 Milverton Blvd,M4J1V8,Toronto,43.685455,-79.329384,1328000,2,4,SINGLE_FAMILY
536,322 McRoberts Ave,M6E4P9,Toronto,43.68372,-79.457146,1336000,3,3,SINGLE_FAMILY
537,32 Wiley Ave,M4J3W4,Toronto,43.685276,-79.33738,1349000,3,3,SINGLE_FAMILY
538,346 Leslie St,M4M3E2,Toronto,43.66923,-79.3339,1349900,2,3,SINGLE_FAMILY
539,1319A Davenport Rd,M6H2H4,Toronto,43.673412,-79.43883,1350000,4,3,TOWNHOUSE
540,2 Orley Ave,M4C2B9,Toronto,43.692135,-79.394,1350000,5,3,SINGLE_FAMILY
541,158 Hummingbird Dr,M1X1Y1,Toronto,43.831795,-79.23752,1379000,4,4,SINGLE_FAMILY
542,141 Kingsmount Park Rd,M4L3L6,Toronto,43.679546,-79.31227,1379000,2,3,SINGLE_FAMILY
543,25 Viking Ln PENTHOUSE 54,M9B0A1,Toronto,,,1379000,3,2,CONDO
544,1B Bowsprit Ave,M9P2Y4,Toronto,43.697292,-79.52836,1390000,3,3,TOWNHOUSE
545,18 Waterfield Dr,M1P3W5,Toronto,43.764717,-79.26342,1390000,2,3,SINGLE_FAMILY
546,179 Symington Ave,M6P3W5,Toronto,43.66229,-79.44952,1395000,3,3,SINGLE_FAMILY
